Country,Timeframe,Sex,Year,Age,mx
GBRTENW,Period,Total,1991,101,0.44095
GBRTENW,Period,Total,1991,102,0.51384
GBRTENW,Period,Total,1991,103,0.54679
GBRTENW,Period,Total,1991,104,0.54683
GBRTENW,Period,Total,1991,105,0.60901
GBRTENW,Period,Total,1991,106,0.54265
GBRTENW,Period,Total,1991,107,0.60657
GBRTENW,Period,Total,1991,108,0.93882
GBRTENW,Period,Total,1991,109,1.65441
GBRTENW,Period,Total,1991,110,0.00000
GBRTENW,Period,Total,1992,0,0.00659
GBRTENW,Period,Total,1992,1,0.00052
GBRTENW,Period,Total,1992,2,0.00031
GBRTENW,Period,Total,1992,3,0.00024
GBRTENW,Period,Total,1992,4,0.00020
GBRTENW,Period,Total,1992,5,0.00016
GBRTENW,Period,Total,1992,6,0.00017
GBRTENW,Period,Total,1992,7,0.00016
GBRTENW,Period,Total,1992,8,0.00014
GBRTENW,Period,Total,1992,9,0.00015
GBRTENW,Period,Total,1992,10,0.00014
GBRTENW,Period,Total,1992,11,0.00013
GBRTENW,Period,Total,1992,12,0.00018
GBRTENW,Period,Total,1992,13,0.00016
GBRTENW,Period,Total,1992,14,0.00023
GBRTENW,Period,Total,1992,15,0.00027
GBRTENW,Period,Total,1992,16,0.00033
GBRTENW,Period,Total,1992,17,0.00049
GBRTENW,Period,Total,1992,18,0.00056
GBRTENW,Period,Total,1992,19,0.00057
GBRTENW,Period,Total,1992,20,0.00056
GBRTENW,Period,Total,1992,21,0.00061
GBRTENW,Period,Total,1992,22,0.00060
GBRTENW,Period,Total,1992,23,0.00056
GBRTENW,Period,Total,1992,24,0.00060
GBRTENW,Period,Total,1992,25,0.00055
GBRTENW,Period,Total,1992,26,0.00059
GBRTENW,Period,Total,1992,27,0.00058
GBRTENW,Period,Total,1992,28,0.00067
GBRTENW,Period,Total,1992,29,0.00067
GBRTENW,Period,Total,1992,30,0.00067
GBRTENW,Period,Total,1992,31,0.00076
GBRTENW,Period,Total,1992,32,0.00076
GBRTENW,Period,Total,1992,33,0.00080
GBRTENW,Period,Total,1992,34,0.00087
GBRTENW,Period,Total,1992,35,0.00098
GBRTENW,Period,Total,1992,36,0.00101
GBRTENW,Period,Total,1992,37,0.00105
GBRTENW,Period,Total,1992,38,0.00127
GBRTENW,Period,Total,1992,39,0.00132
GBRTENW,Period,Total,1992,40,0.00139
GBRTENW,Period,Total,1992,41,0.00151
GBRTENW,Period,Total,1992,42,0.00166
GBRTENW,Period,Total,1992,43,0.00172
GBRTENW,Period,Total,1992,44,0.00199
GBRTENW,Period,Total,1992,45,0.00222
GBRTENW,Period,Total,1992,46,0.00232
GBRTENW,Period,Total,1992,47,0.00271
GBRTENW,Period,Total,1992,48,0.00297
GBRTENW,Period,Total,1992,49,0.00324
GBRTENW,Period,Total,1992,50,0.00369
GBRTENW,Period,Total,1992,51,0.00392
GBRTENW,Period,Total,1992,52,0.00469
GBRTENW,Period,Total,1992,53,0.00514
GBRTENW,Period,Total,1992,54,0.00546
GBRTENW,Period,Total,1992,55,0.00618
GBRTENW,Period,Total,1992,56,0.00675
GBRTENW,Period,Total,1992,57,0.00773
GBRTENW,Period,Total,1992,58,0.00868
GBRTENW,Period,Total,1992,59,0.00951
GBRTENW,Period,Total,1992,60,0.01077
GBRTENW,Period,Total,1992,61,0.01203
GBRTENW,Period,Total,1992,62,0.01340
GBRTENW,Period,Total,1992,63,0.01484
GBRTENW,Period,Total,1992,64,0.01668
GBRTENW,Period,Total,1992,65,0.01845
GBRTENW,Period,Total,1992,66,0.02041
GBRTENW,Period,Total,1992,67,0.02253
GBRTENW,Period,Total,1992,68,0.02502
GBRTENW,Period,Total,1992,69,0.02710
GBRTENW,Period,Total,1992,70,0.02973
GBRTENW,Period,Total,1992,71,0.03281
GBRTENW,Period,Total,1992,72,0.03811
GBRTENW,Period,Total,1992,73,0.03627
GBRTENW,Period,Total,1992,74,0.04236
GBRTENW,Period,Total,1992,75,0.04682
GBRTENW,Period,Total,1992,76,0.05148
GBRTENW,Period,Total,1992,77,0.05704
GBRTENW,Period,Total,1992,78,0.06163
GBRTENW,Period,Total,1992,79,0.06687
GBRTENW,Period,Total,1992,80,0.07488
GBRTENW,Period,Total,1992,81,0.08123
GBRTENW,Period,Total,1992,82,0.08972
GBRTENW,Period,Total,1992,83,0.09813
GBRTENW,Period,Total,1992,84,0.10852
GBRTENW,Period,Total,1992,85,0.11822
GBRTENW,Period,Total,1992,86,0.13082
GBRTENW,Period,Total,1992,87,0.14547
GBRTENW,Period,Total,1992,88,0.15444
GBRTENW,Period,Total,1992,89,0.17057
GBRTENW,Period,Total,1992,90,0.18774
GBRTENW,Period,Total,1992,91,0.20243
GBRTENW,Period,Total,1992,92,0.22579
GBRTENW,Period,Total,1992,93,0.24127
GBRTENW,Period,Total,1992,94,0.26250
GBRTENW,Period,Total,1992,95,0.29666
GBRTENW,Period,Total,1992,96,0.30799
GBRTENW,Period,Total,1992,97,0.34475
GBRTENW,Period,Total,1992,98,0.34927
GBRTENW,Period,Total,1992,99,0.37485
GBRTENW,Period,Total,1992,100,0.40401
GBRTENW,Period,Total,1992,101,0.46179
GBRTENW,Period,Total,1992,102,0.46585
GBRTENW,Period,Total,1992,103,0.47184
GBRTENW,Period,Total,1992,104,0.54855
GBRTENW,Period,Total,1992,105,0.59345
GBRTENW,Period,Total,1992,106,0.57392
GBRTENW,Period,Total,1992,107,0.50962
GBRTENW,Period,Total,1992,108,0.67728
GBRTENW,Period,Total,1992,109,0.24480
GBRTENW,Period,Total,1992,110,0.46693
GBRTENW,Period,Total,1993,0,0.00628
GBRTENW,Period,Total,1993,1,0.00053
GBRTENW,Period,Total,1993,2,0.00033
GBRTENW,Period,Total,1993,3,0.00024
GBRTENW,Period,Total,1993,4,0.00019
GBRTENW,Period,Total,1993,5,0.00016
GBRTENW,Period,Total,1993,6,0.00015
GBRTENW,Period,Total,1993,7,0.00014
GBRTENW,Period,Total,1993,8,0.00013
GBRTENW,Period,Total,1993,9,0.00013
GBRTENW,Period,Total,1993,10,0.00015
GBRTENW,Period,Total,1993,11,0.00014
GBRTENW,Period,Total,1993,12,0.00019
GBRTENW,Period,Total,1993,13,0.00021
GBRTENW,Period,Total,1993,14,0.00024
GBRTENW,Period,Total,1993,15,0.00029
GBRTENW,Period,Total,1993,16,0.00033
GBRTENW,Period,Total,1993,17,0.00048
GBRTENW,Period,Total,1993,18,0.00051
GBRTENW,Period,Total,1993,19,0.00055
GBRTENW,Period,Total,1993,20,0.00066
GBRTENW,Period,Total,1993,21,0.00059
GBRTENW,Period,Total,1993,22,0.00059
GBRTENW,Period,Total,1993,23,0.00052
GBRTENW,Period,Total,1993,24,0.00057
GBRTENW,Period,Total,1993,25,0.00055
GBRTENW,Period,Total,1993,26,0.00061
GBRTENW,Period,Total,1993,27,0.00066
GBRTENW,Period,Total,1993,28,0.00063
GBRTENW,Period,Total,1993,29,0.00068
GBRTENW,Period,Total,1993,30,0.00069
GBRTENW,Period,Total,1993,31,0.00077
GBRTENW,Period,Total,1993,32,0.00075
GBRTENW,Period,Total,1993,33,0.00082
GBRTENW,Period,Total,1993,34,0.00087
GBRTENW,Period,Total,1993,35,0.00089
GBRTENW,Period,Total,1993,36,0.00103
GBRTENW,Period,Total,1993,37,0.00106
GBRTENW,Period,Total,1993,38,0.00115
GBRTENW,Period,Total,1993,39,0.00129
GBRTENW,Period,Total,1993,40,0.00141
GBRTENW,Period,Total,1993,41,0.00158
GBRTENW,Period,Total,1993,42,0.00166
GBRTENW,Period,Total,1993,43,0.00176
GBRTENW,Period,Total,1993,44,0.00192
GBRTENW,Period,Total,1993,45,0.00215
GBRTENW,Period,Total,1993,46,0.00242
GBRTENW,Period,Total,1993,47,0.00257
GBRTENW,Period,Total,1993,48,0.00293
GBRTENW,Period,Total,1993,49,0.00316
GBRTENW,Period,Total,1993,50,0.00375
GBRTENW,Period,Total,1993,51,0.00411
GBRTENW,Period,Total,1993,52,0.00457
GBRTENW,Period,Total,1993,53,0.00520
GBRTENW,Period,Total,1993,54,0.00553
GBRTENW,Period,Total,1993,55,0.00611
GBRTENW,Period,Total,1993,56,0.00664
GBRTENW,Period,Total,1993,57,0.00785
GBRTENW,Period,Total,1993,58,0.00855
GBRTENW,Period,Total,1993,59,0.00945
GBRTENW,Period,Total,1993,60,0.01062
GBRTENW,Period,Total,1993,61,0.01200
GBRTENW,Period,Total,1993,62,0.01323
GBRTENW,Period,Total,1993,63,0.01480
GBRTENW,Period,Total,1993,64,0.01649
GBRTENW,Period,Total,1993,65,0.01845
GBRTENW,Period,Total,1993,66,0.02058
GBRTENW,Period,Total,1993,67,0.02293
GBRTENW,Period,Total,1993,68,0.02467
GBRTENW,Period,Total,1993,69,0.02735
GBRTENW,Period,Total,1993,70,0.02992
GBRTENW,Period,Total,1993,71,0.03337
GBRTENW,Period,Total,1993,72,0.03623
GBRTENW,Period,Total,1993,73,0.04222
GBRTENW,Period,Total,1993,74,0.04028
GBRTENW,Period,Total,1993,75,0.04612
GBRTENW,Period,Total,1993,76,0.05244
GBRTENW,Period,Total,1993,77,0.05724
GBRTENW,Period,Total,1993,78,0.06339
GBRTENW,Period,Total,1993,79,0.06982
GBRTENW,Period,Total,1993,80,0.07680
GBRTENW,Period,Total,1993,81,0.08392
GBRTENW,Period,Total,1993,82,0.09212
GBRTENW,Period,Total,1993,83,0.10238
GBRTENW,Period,Total,1993,84,0.11230
GBRTENW,Period,Total,1993,85,0.12429
GBRTENW,Period,Total,1993,86,0.13567
GBRTENW,Period,Total,1993,87,0.15088
GBRTENW,Period,Total,1993,88,0.16622
GBRTENW,Period,Total,1993,89,0.18221
GBRTENW,Period,Total,1993,90,0.20099
GBRTENW,Period,Total,1993,91,0.21454
GBRTENW,Period,Total,1993,92,0.24069
GBRTENW,Period,Total,1993,93,0.26894
GBRTENW,Period,Total,1993,94,0.28337
GBRTENW,Period,Total,1993,95,0.30879
GBRTENW,Period,Total,1993,96,0.34184
GBRTENW,Period,Total,1993,97,0.36771
GBRTENW,Period,Total,1993,98,0.39915
GBRTENW,Period,Total,1993,99,0.42682
GBRTENW,Period,Total,1993,100,0.45727
GBRTENW,Period,Total,1993,101,0.46777
GBRTENW,Period,Total,1993,102,0.51992
GBRTENW,Period,Total,1993,103,0.56034
GBRTENW,Period,Total,1993,104,0.53677
GBRTENW,Period,Total,1993,105,0.74167
GBRTENW,Period,Total,1993,106,0.73527
GBRTENW,Period,Total,1993,107,0.68170
GBRTENW,Period,Total,1993,108,0.69674
GBRTENW,Period,Total,1993,109,0.79173
GBRTENW,Period,Total,1993,110,0.63425
GBRTENW,Period,Total,1994,0,0.00621
GBRTENW,Period,Total,1994,1,0.00049
GBRTENW,Period,Total,1994,2,0.00031
GBRTENW,Period,Total,1994,3,0.00021
GBRTENW,Period,Total,1994,4,0.00017
GBRTENW,Period,Total,1994,5,0.00014
GBRTENW,Period,Total,1994,6,0.00015
GBRTENW,Period,Total,1994,7,0.00012
GBRTENW,Period,Total,1994,8,0.00015
GBRTENW,Period,Total,1994,9,0.00014
GBRTENW,Period,Total,1994,10,0.00014
GBRTENW,Period,Total,1994,11,0.00013
GBRTENW,Period,Total,1994,12,0.00017
GBRTENW,Period,Total,1994,13,0.00016
GBRTENW,Period,Total,1994,14,0.00024
GBRTENW,Period,Total,1994,15,0.00025
GBRTENW,Period,Total,1994,16,0.00029
GBRTENW,Period,Total,1994,17,0.00049
GBRTENW,Period,Total,1994,18,0.00047
GBRTENW,Period,Total,1994,19,0.00052
GBRTENW,Period,Total,1994,20,0.00057
GBRTENW,Period,Total,1994,21,0.00059
GBRTENW,Period,Total,1994,22,0.00058
GBRTENW,Period,Total,1994,23,0.00057
GBRTENW,Period,Total,1994,24,0.00059
GBRTENW,Period,Total,1994,25,0.00059
GBRTENW,Period,Total,1994,26,0.00066
GBRTENW,Period,Total,1994,27,0.00064
GBRTENW,Period,Total,1994,28,0.00063
GBRTENW,Period,Total,1994,29,0.00065
GBRTENW,Period,Total,1994,30,0.00071
GBRTENW,Period,Total,1994,31,0.00076
GBRTENW,Period,Total,1994,32,0.00081
GBRTENW,Period,Total,1994,33,0.00092
GBRTENW,Period,Total,1994,34,0.00090
GBRTENW,Period,Total,1994,35,0.00094
GBRTENW,Period,Total,1994,36,0.00101
GBRTENW,Period,Total,1994,37,0.00105
GBRTENW,Period,Total,1994,38,0.00111
GBRTENW,Period,Total,1994,39,0.00130
GBRTENW,Period,Total,1994,40,0.00140
GBRTENW,Period,Total,1994,41,0.00157
GBRTENW,Period,Total,1994,42,0.00163
GBRTENW,Period,Total,1994,43,0.00180
GBRTENW,Period,Total,1994,44,0.00204
GBRTENW,Period,Total,1994,45,0.00207
GBRTENW,Period,Total,1994,46,0.00231
GBRTENW,Period,Total,1994,47,0.00267
GBRTENW,Period,Total,1994,48,0.00262
GBRTENW,Period,Total,1994,49,0.00318
GBRTENW,Period,Total,1994,50,0.00351
GBRTENW,Period,Total,1994,51,0.00388
GBRTENW,Period,Total,1994,52,0.00437
GBRTENW,Period,Total,1994,53,0.00488
GBRTENW,Period,Total,1994,54,0.00532
GBRTENW,Period,Total,1994,55,0.00580
GBRTENW,Period,Total,1994,56,0.00635
GBRTENW,Period,Total,1994,57,0.00730
GBRTENW,Period,Total,1994,58,0.00773
GBRTENW,Period,Total,1994,59,0.00907
GBRTENW,Period,Total,1994,60,0.00979
GBRTENW,Period,Total,1994,61,0.01125
GBRTENW,Period,Total,1994,62,0.01244
GBRTENW,Period,Total,1994,63,0.01384
GBRTENW,Period,Total,1994,64,0.01552
GBRTENW,Period,Total,1994,65,0.01756
GBRTENW,Period,Total,1994,66,0.01926
GBRTENW,Period,Total,1994,67,0.02162
GBRTENW,Period,Total,1994,68,0.02381
GBRTENW,Period,Total,1994,69,0.02563
GBRTENW,Period,Total,1994,70,0.02881
GBRTENW,Period,Total,1994,71,0.03127
GBRTENW,Period,Total,1994,72,0.03419
GBRTENW,Period,Total,1994,73,0.03857
GBRTENW,Period,Total,1994,74,0.04401
GBRTENW,Period,Total,1994,75,0.04163
GBRTENW,Period,Total,1994,76,0.04783
GBRTENW,Period,Total,1994,77,0.05473
GBRTENW,Period,Total,1994,78,0.06003
GBRTENW,Period,Total,1994,79,0.06566
GBRTENW,Period,Total,1994,80,0.07326
GBRTENW,Period,Total,1994,81,0.07965
GBRTENW,Period,Total,1994,82,0.08833
GBRTENW,Period,Total,1994,83,0.09615
GBRTENW,Period,Total,1994,84,0.10711
GBRTENW,Period,Total,1994,85,0.11610
GBRTENW,Period,Total,1994,86,0.12696
GBRTENW,Period,Total,1994,87,0.14011
GBRTENW,Period,Total,1994,88,0.15539
GBRTENW,Period,Total,1994,89,0.17002
GBRTENW,Period,Total,1994,90,0.18635
GBRTENW,Period,Total,1994,91,0.20050
GBRTENW,Period,Total,1994,92,0.22186
GBRTENW,Period,Total,1994,93,0.24362
GBRTENW,Period,Total,1994,94,0.26394
GBRTENW,Period,Total,1994,95,0.28398
GBRTENW,Period,Total,1994,96,0.32035
GBRTENW,Period,Total,1994,97,0.35192
GBRTENW,Period,Total,1994,98,0.36634
GBRTENW,Period,Total,1994,99,0.37651
GBRTENW,Period,Total,1994,100,0.41354
GBRTENW,Period,Total,1994,101,0.47698
GBRTENW,Period,Total,1994,102,0.50155
GBRTENW,Period,Total,1994,103,0.48899
GBRTENW,Period,Total,1994,104,0.59704
GBRTENW,Period,Total,1994,105,0.52736
GBRTENW,Period,Total,1994,106,0.63411
GBRTENW,Period,Total,1994,107,0.53643
GBRTENW,Period,Total,1994,108,0.43850
GBRTENW,Period,Total,1994,109,1.16238
GBRTENW,Period,Total,1994,110,0.69606
GBRTENW,Period,Total,1995,0,0.00612
GBRTENW,Period,Total,1995,1,0.00046
GBRTENW,Period,Total,1995,2,0.00027
GBRTENW,Period,Total,1995,3,0.00020
GBRTENW,Period,Total,1995,4,0.00015
GBRTENW,Period,Total,1995,5,0.00016
GBRTENW,Period,Total,1995,6,0.00015
GBRTENW,Period,Total,1995,7,0.00013
GBRTENW,Period,Total,1995,8,0.00013
GBRTENW,Period,Total,1995,9,0.00013
GBRTENW,Period,Total,1995,10,0.00015
GBRTENW,Period,Total,1995,11,0.00014
GBRTENW,Period,Total,1995,12,0.00016
GBRTENW,Period,Total,1995,13,0.00019
GBRTENW,Period,Total,1995,14,0.00022
GBRTENW,Period,Total,1995,15,0.00026
GBRTENW,Period,Total,1995,16,0.00032
GBRTENW,Period,Total,1995,17,0.00045
GBRTENW,Period,Total,1995,18,0.00057
GBRTENW,Period,Total,1995,19,0.00058
GBRTENW,Period,Total,1995,20,0.00055
GBRTENW,Period,Total,1995,21,0.00063
GBRTENW,Period,Total,1995,22,0.00057
GBRTENW,Period,Total,1995,23,0.00061
GBRTENW,Period,Total,1995,24,0.00058
GBRTENW,Period,Total,1995,25,0.00060
GBRTENW,Period,Total,1995,26,0.00059
GBRTENW,Period,Total,1995,27,0.00070
GBRTENW,Period,Total,1995,28,0.00067
GBRTENW,Period,Total,1995,29,0.00069
GBRTENW,Period,Total,1995,30,0.00072
GBRTENW,Period,Total,1995,31,0.00078
GBRTENW,Period,Total,1995,32,0.00082
GBRTENW,Period,Total,1995,33,0.00085
GBRTENW,Period,Total,1995,34,0.00090
GBRTENW,Period,Total,1995,35,0.00093
GBRTENW,Period,Total,1995,36,0.00100
GBRTENW,Period,Total,1995,37,0.00105
GBRTENW,Period,Total,1995,38,0.00119
GBRTENW,Period,Total,1995,39,0.00127
GBRTENW,Period,Total,1995,40,0.00139
GBRTENW,Period,Total,1995,41,0.00155
GBRTENW,Period,Total,1995,42,0.00169
GBRTENW,Period,Total,1995,43,0.00187
GBRTENW,Period,Total,1995,44,0.00196
GBRTENW,Period,Total,1995,45,0.00218
GBRTENW,Period,Total,1995,46,0.00235
GBRTENW,Period,Total,1995,47,0.00248
GBRTENW,Period,Total,1995,48,0.00303
GBRTENW,Period,Total,1995,49,0.00312
GBRTENW,Period,Total,1995,50,0.00363
GBRTENW,Period,Total,1995,51,0.00396
GBRTENW,Period,Total,1995,52,0.00436
GBRTENW,Period,Total,1995,53,0.00488
GBRTENW,Period,Total,1995,54,0.00523
GBRTENW,Period,Total,1995,55,0.00602
GBRTENW,Period,Total,1995,56,0.00658
GBRTENW,Period,Total,1995,57,0.00711
GBRTENW,Period,Total,1995,58,0.00799
GBRTENW,Period,Total,1995,59,0.00871
GBRTENW,Period,Total,1995,60,0.00995
GBRTENW,Period,Total,1995,61,0.01077
GBRTENW,Period,Total,1995,62,0.01221
GBRTENW,Period,Total,1995,63,0.01364
GBRTENW,Period,Total,1995,64,0.01533
GBRTENW,Period,Total,1995,65,0.01735
GBRTENW,Period,Total,1995,66,0.01925
GBRTENW,Period,Total,1995,67,0.02099
GBRTENW,Period,Total,1995,68,0.02346
GBRTENW,Period,Total,1995,69,0.02611
GBRTENW,Period,Total,1995,70,0.02882
GBRTENW,Period,Total,1995,71,0.03154
GBRTENW,Period,Total,1995,72,0.03453
GBRTENW,Period,Total,1995,73,0.03845
GBRTENW,Period,Total,1995,74,0.04228
GBRTENW,Period,Total,1995,75,0.04871
GBRTENW,Period,Total,1995,76,0.04668
GBRTENW,Period,Total,1995,77,0.05297
GBRTENW,Period,Total,1995,78,0.06151
GBRTENW,Period,Total,1995,79,0.06781
GBRTENW,Period,Total,1995,80,0.07480
GBRTENW,Period,Total,1995,81,0.08139
GBRTENW,Period,Total,1995,82,0.09021
GBRTENW,Period,Total,1995,83,0.09906
GBRTENW,Period,Total,1995,84,0.10932
GBRTENW,Period,Total,1995,85,0.11944
GBRTENW,Period,Total,1995,86,0.13196
GBRTENW,Period,Total,1995,87,0.14399
GBRTENW,Period,Total,1995,88,0.15963
GBRTENW,Period,Total,1995,89,0.17446
GBRTENW,Period,Total,1995,90,0.19620
GBRTENW,Period,Total,1995,91,0.21343
GBRTENW,Period,Total,1995,92,0.23466
GBRTENW,Period,Total,1995,93,0.25572
GBRTENW,Period,Total,1995,94,0.28859
GBRTENW,Period,Total,1995,95,0.31119
GBRTENW,Period,Total,1995,96,0.33763
GBRTENW,Period,Total,1995,97,0.35879
GBRTENW,Period,Total,1995,98,0.36883
GBRTENW,Period,Total,1995,99,0.42287
GBRTENW,Period,Total,1995,100,0.44241
GBRTENW,Period,Total,1995,101,0.48738
GBRTENW,Period,Total,1995,102,0.51090
GBRTENW,Period,Total,1995,103,0.49335
GBRTENW,Period,Total,1995,104,0.56332
GBRTENW,Period,Total,1995,105,0.66070
GBRTENW,Period,Total,1995,106,0.63337
GBRTENW,Period,Total,1995,107,0.72198
GBRTENW,Period,Total,1995,108,0.75576
GBRTENW,Period,Total,1995,109,0.50209
GBRTENW,Period,Total,1995,110,0.25991
GBRTENW,Period,Total,1996,0,0.00616
GBRTENW,Period,Total,1996,1,0.00048
GBRTENW,Period,Total,1996,2,0.00029
GBRTENW,Period,Total,1996,3,0.00020
GBRTENW,Period,Total,1996,4,0.00018
GBRTENW,Period,Total,1996,5,0.00013
GBRTENW,Period,Total,1996,6,0.00013
GBRTENW,Period,Total,1996,7,0.00010
GBRTENW,Period,Total,1996,8,0.00011
GBRTENW,Period,Total,1996,9,0.00014
GBRTENW,Period,Total,1996,10,0.00011
GBRTENW,Period,Total,1996,11,0.00012
GBRTENW,Period,Total,1996,12,0.00013
GBRTENW,Period,Total,1996,13,0.00018
GBRTENW,Period,Total,1996,14,0.00022
GBRTENW,Period,Total,1996,15,0.00029
GBRTENW,Period,Total,1996,16,0.00034
GBRTENW,Period,Total,1996,17,0.00049
GBRTENW,Period,Total,1996,18,0.00057
GBRTENW,Period,Total,1996,19,0.00056
GBRTENW,Period,Total,1996,20,0.00058
GBRTENW,Period,Total,1996,21,0.00061
GBRTENW,Period,Total,1996,22,0.00053
GBRTENW,Period,Total,1996,23,0.00058
GBRTENW,Period,Total,1996,24,0.00060
GBRTENW,Period,Total,1996,25,0.00063
GBRTENW,Period,Total,1996,26,0.00062
GBRTENW,Period,Total,1996,27,0.00065
GBRTENW,Period,Total,1996,28,0.00069
GBRTENW,Period,Total,1996,29,0.00071
GBRTENW,Period,Total,1996,30,0.00073
GBRTENW,Period,Total,1996,31,0.00078
GBRTENW,Period,Total,1996,32,0.00081
GBRTENW,Period,Total,1996,33,0.00081
GBRTENW,Period,Total,1996,34,0.00090
GBRTENW,Period,Total,1996,35,0.00094
GBRTENW,Period,Total,1996,36,0.00097
GBRTENW,Period,Total,1996,37,0.00104
GBRTENW,Period,Total,1996,38,0.00115
GBRTENW,Period,Total,1996,39,0.00131
GBRTENW,Period,Total,1996,40,0.00142
GBRTENW,Period,Total,1996,41,0.00151
GBRTENW,Period,Total,1996,42,0.00164
GBRTENW,Period,Total,1996,43,0.00185
GBRTENW,Period,Total,1996,44,0.00187
GBRTENW,Period,Total,1996,45,0.00223
GBRTENW,Period,Total,1996,46,0.00234
GBRTENW,Period,Total,1996,47,0.00252
GBRTENW,Period,Total,1996,48,0.00269
GBRTENW,Period,Total,1996,49,0.00315
GBRTENW,Period,Total,1996,50,0.00329
GBRTENW,Period,Total,1996,51,0.00381
GBRTENW,Period,Total,1996,52,0.00434
GBRTENW,Period,Total,1996,53,0.00468
GBRTENW,Period,Total,1996,54,0.00512
GBRTENW,Period,Total,1996,55,0.00577
GBRTENW,Period,Total,1996,56,0.00643
GBRTENW,Period,Total,1996,57,0.00707
GBRTENW,Period,Total,1996,58,0.00778
GBRTENW,Period,Total,1996,59,0.00862
GBRTENW,Period,Total,1996,60,0.00959
GBRTENW,Period,Total,1996,61,0.01066
GBRTENW,Period,Total,1996,62,0.01178
GBRTENW,Period,Total,1996,63,0.01299
GBRTENW,Period,Total,1996,64,0.01477
GBRTENW,Period,Total,1996,65,0.01653
GBRTENW,Period,Total,1996,66,0.01789
GBRTENW,Period,Total,1996,67,0.02006
GBRTENW,Period,Total,1996,68,0.02280
GBRTENW,Period,Total,1996,69,0.02518
GBRTENW,Period,Total,1996,70,0.02838
GBRTENW,Period,Total,1996,71,0.03059
GBRTENW,Period,Total,1996,72,0.03420
GBRTENW,Period,Total,1996,73,0.03694
GBRTENW,Period,Total,1996,74,0.04063
GBRTENW,Period,Total,1996,75,0.04510
GBRTENW,Period,Total,1996,76,0.05210
GBRTENW,Period,Total,1996,77,0.04888
GBRTENW,Period,Total,1996,78,0.05738
GBRTENW,Period,Total,1996,79,0.06556
GBRTENW,Period,Total,1996,80,0.07275
GBRTENW,Period,Total,1996,81,0.08047
GBRTENW,Period,Total,1996,82,0.08746
GBRTENW,Period,Total,1996,83,0.09718
GBRTENW,Period,Total,1996,84,0.10585
GBRTENW,Period,Total,1996,85,0.11729
GBRTENW,Period,Total,1996,86,0.13057
GBRTENW,Period,Total,1996,87,0.14154
GBRTENW,Period,Total,1996,88,0.15591
GBRTENW,Period,Total,1996,89,0.17230
GBRTENW,Period,Total,1996,90,0.19032
GBRTENW,Period,Total,1996,91,0.20833
GBRTENW,Period,Total,1996,92,0.22809
GBRTENW,Period,Total,1996,93,0.24974
GBRTENW,Period,Total,1996,94,0.27525
GBRTENW,Period,Total,1996,95,0.30092
GBRTENW,Period,Total,1996,96,0.33124
GBRTENW,Period,Total,1996,97,0.34623
GBRTENW,Period,Total,1996,98,0.36997
GBRTENW,Period,Total,1996,99,0.41219
GBRTENW,Period,Total,1996,100,0.43696
GBRTENW,Period,Total,1996,101,0.52035
GBRTENW,Period,Total,1996,102,0.49375
GBRTENW,Period,Total,1996,103,0.55588
GBRTENW,Period,Total,1996,104,0.65355
GBRTENW,Period,Total,1996,105,0.56786
GBRTENW,Period,Total,1996,106,0.68816
GBRTENW,Period,Total,1996,107,0.67677
GBRTENW,Period,Total,1996,108,0.68151
GBRTENW,Period,Total,1996,109,0.62273
GBRTENW,Period,Total,1996,110,0.74680
GBRTENW,Period,Total,1997,0,0.00592
GBRTENW,Period,Total,1997,1,0.00046
GBRTENW,Period,Total,1997,2,0.00028
GBRTENW,Period,Total,1997,3,0.00020
GBRTENW,Period,Total,1997,4,0.00015
GBRTENW,Period,Total,1997,5,0.00015
GBRTENW,Period,Total,1997,6,0.00013
GBRTENW,Period,Total,1997,7,0.00012
GBRTENW,Period,Total,1997,8,0.00013
GBRTENW,Period,Total,1997,9,0.00013
GBRTENW,Period,Total,1997,10,0.00015
GBRTENW,Period,Total,1997,11,0.00013
GBRTENW,Period,Total,1997,12,0.00016
GBRTENW,Period,Total,1997,13,0.00017
GBRTENW,Period,Total,1997,14,0.00020
GBRTENW,Period,Total,1997,15,0.00023
GBRTENW,Period,Total,1997,16,0.00037
GBRTENW,Period,Total,1997,17,0.00047
GBRTENW,Period,Total,1997,18,0.00056
GBRTENW,Period,Total,1997,19,0.00059
GBRTENW,Period,Total,1997,20,0.00059
GBRTENW,Period,Total,1997,21,0.00065
GBRTENW,Period,Total,1997,22,0.00062
GBRTENW,Period,Total,1997,23,0.00057
GBRTENW,Period,Total,1997,24,0.00063
GBRTENW,Period,Total,1997,25,0.00065
GBRTENW,Period,Total,1997,26,0.00064
GBRTENW,Period,Total,1997,27,0.00057
GBRTENW,Period,Total,1997,28,0.00062
GBRTENW,Period,Total,1997,29,0.00071
GBRTENW,Period,Total,1997,30,0.00068
GBRTENW,Period,Total,1997,31,0.00076
GBRTENW,Period,Total,1997,32,0.00076
GBRTENW,Period,Total,1997,33,0.00084
GBRTENW,Period,Total,1997,34,0.00081
GBRTENW,Period,Total,1997,35,0.00091
GBRTENW,Period,Total,1997,36,0.00092
GBRTENW,Period,Total,1997,37,0.00105
GBRTENW,Period,Total,1997,38,0.00114
GBRTENW,Period,Total,1997,39,0.00126
GBRTENW,Period,Total,1997,40,0.00131
GBRTENW,Period,Total,1997,41,0.00143
