year,sex,age,mx,age_start,age_width
1925,female,<1,0.08755,0,1
1926,female,<1,0.09497,0,1
1927,female,<1,0.08225,0,1
1928,female,<1,0.09078,0,1
1929,female,<1,0.09331,0,1
1930,female,<1,0.07807,0,1
1931,female,<1,0.07240,0,1
1932,female,<1,0.07432,0,1
1933,female,<1,0.07151,0,1
1934,female,<1,0.06754,0,1
1935,female,<1,0.06443,0,1
1936,female,<1,0.06438,0,1
1937,female,<1,0.06353,0,1
1938,female,<1,0.06406,0,1
1939,female,<1,0.06193,0,1
1940,female,<1,0.08498,0,1
1941,female,<1,0.07036,0,1
1942,female,<1,0.07273,0,1
1943,female,<1,0.07617,0,1
1944,female,<1,0.07620,0,1
1945,female,<1,0.10911,0,1
1946,female,<1,0.07511,0,1
1947,female,<1,0.06593,0,1
1948,female,<1,0.05025,0,1
1949,female,<1,0.05480,0,1
1950,female,<1,0.04637,0,1
1951,female,<1,0.04484,0,1
1952,female,<1,0.04093,0,1
1953,female,<1,0.03663,0,1
1954,female,<1,0.03638,0,1
1955,female,<1,0.03419,0,1
1956,female,<1,0.03187,0,1
1957,female,<1,0.03008,0,1
1958,female,<1,0.02781,0,1
1959,female,<1,0.02626,0,1
1960,female,<1,0.02395,0,1
1961,female,<1,0.02288,0,1
1962,female,<1,0.02207,0,1
1963,female,<1,0.02265,0,1
1964,female,<1,0.02040,0,1
1965,female,<1,0.01929,0,1
1966,female,<1,0.01884,0,1
1967,female,<1,0.01792,0,1
1968,female,<1,0.01810,0,1
1969,female,<1,0.01731,0,1
1970,female,<1,0.01607,0,1
1971,female,<1,0.01531,0,1
1972,female,<1,0.01416,0,1
1973,female,<1,0.01359,0,1
1974,female,<1,0.01246,0,1
1975,female,<1,0.01192,0,1
1976,female,<1,0.01088,0,1
1977,female,<1,0.01013,0,1
1978,female,<1,0.00946,0,1
1979,female,<1,0.00908,0,1
1980,female,<1,0.00888,0,1
1981,female,<1,0.00841,0,1
1982,female,<1,0.00828,0,1
1983,female,<1,0.00779,0,1
1984,female,<1,0.00750,0,1
1985,female,<1,0.00724,0,1
1986,female,<1,0.00716,0,1
1987,female,<1,0.00660,0,1
1988,female,<1,0.00681,0,1
1989,female,<1,0.00649,0,1
1990,female,<1,0.00632,0,1
1991,female,<1,0.00622,0,1
1992,female,<1,0.00573,0,1
1993,female,<1,0.00537,0,1
1994,female,<1,0.00512,0,1
1995,female,<1,0.00447,0,1
1996,female,<1,0.00422,0,1
1997,female,<1,0.00418,0,1
1998,female,<1,0.00422,0,1
1999,female,<1,0.00387,0,1
1925,male,<1,0.11361,0,1
1926,male,<1,0.12101,0,1
1927,male,<1,0.10401,0,1
1928,male,<1,0.11537,0,1
1929,male,<1,0.11892,0,1
1930,male,<1,0.09882,0,1
1931,male,<1,0.09419,0,1
1932,male,<1,0.09748,0,1
1933,male,<1,0.09194,0,1
1934,male,<1,0.08944,0,1
1935,male,<1,0.08543,0,1
1936,male,<1,0.08515,0,1
1937,male,<1,0.08289,0,1
1938,male,<1,0.08357,0,1
1939,male,<1,0.08131,0,1
1940,male,<1,0.11006,0,1
1941,male,<1,0.08941,0,1
1942,male,<1,0.09302,0,1
1943,male,<1,0.09821,0,1
1944,male,<1,0.09978,0,1
1945,male,<1,0.13626,0,1
1946,male,<1,0.09636,0,1
1947,male,<1,0.08470,0,1
1948,male,<1,0.06656,0,1
1949,male,<1,0.07061,0,1
1950,male,<1,0.06096,0,1
1951,male,<1,0.05824,0,1
1952,male,<1,0.05227,0,1
1953,male,<1,0.04890,0,1
1954,male,<1,0.04778,0,1
1955,male,<1,0.04473,0,1
1956,male,<1,0.04204,0,1
1957,male,<1,0.03889,0,1
1958,male,<1,0.03605,0,1
1959,male,<1,0.03426,0,1
1960,male,<1,0.03158,0,1
1961,male,<1,0.02985,0,1
1962,male,<1,0.02983,0,1
1963,male,<1,0.02978,0,1
1964,male,<1,0.02701,0,1
1965,male,<1,0.02485,0,1
1966,male,<1,0.02533,0,1
1967,male,<1,0.02352,0,1
1968,male,<1,0.02322,0,1
1969,male,<1,0.02261,0,1
1970,male,<1,0.02090,0,1
1971,male,<1,0.02003,0,1
1972,male,<1,0.01832,0,1
1973,male,<1,0.01744,0,1
1974,male,<1,0.01646,0,1
1975,male,<1,0.01536,0,1
1976,male,<1,0.01448,0,1
1977,male,<1,0.01377,0,1
1978,male,<1,0.01232,0,1
1979,male,<1,0.01176,0,1
1980,male,<1,0.01219,0,1
1981,male,<1,0.01157,0,1
1982,male,<1,0.01097,0,1
1983,male,<1,0.01021,0,1
1984,male,<1,0.00951,0,1
1985,male,<1,0.00975,0,1
1986,male,<1,0.00928,0,1
1987,male,<1,0.00921,0,1
1988,male,<1,0.00914,0,1
1989,male,<1,0.00876,0,1
1990,male,<1,0.00854,0,1
1991,male,<1,0.00845,0,1
1992,male,<1,0.00796,0,1
1993,male,<1,0.00747,0,1
1994,male,<1,0.00684,0,1
1995,male,<1,0.00554,0,1
1996,male,<1,0.00549,0,1
1997,male,<1,0.00537,0,1
1998,male,<1,0.00517,0,1
1999,male,<1,0.00494,0,1
1925,total,<1,0.10074,0,1
1926,total,<1,0.10815,0,1
1927,total,<1,0.09329,0,1
1928,total,<1,0.10327,0,1
1929,total,<1,0.10631,0,1
1930,total,<1,0.08857,0,1
1931,total,<1,0.08343,0,1
1932,total,<1,0.08606,0,1
1933,total,<1,0.08186,0,1
1934,total,<1,0.07863,0,1
1935,total,<1,0.07503,0,1
1936,total,<1,0.07486,0,1
1937,total,<1,0.07333,0,1
1938,total,<1,0.07395,0,1
1939,total,<1,0.07174,0,1
1940,total,<1,0.09774,0,1
1941,total,<1,0.08007,0,1
1942,total,<1,0.08305,0,1
1943,total,<1,0.08741,0,1
1944,total,<1,0.08824,0,1
1945,total,<1,0.12295,0,1
1946,total,<1,0.08595,0,1
1947,total,<1,0.07551,0,1
1948,total,<1,0.05858,0,1
1949,total,<1,0.06287,0,1
1950,total,<1,0.05381,0,1
1951,total,<1,0.05167,0,1
1952,total,<1,0.04672,0,1
1953,total,<1,0.04289,0,1
1954,total,<1,0.04220,0,1
1955,total,<1,0.03957,0,1
1956,total,<1,0.03705,0,1
1957,total,<1,0.03458,0,1
1958,total,<1,0.03201,0,1
1959,total,<1,0.03033,0,1
1960,total,<1,0.02784,0,1
1961,total,<1,0.02643,0,1
1962,total,<1,0.02602,0,1
1963,total,<1,0.02628,0,1
1964,total,<1,0.02377,0,1
1965,total,<1,0.02213,0,1
1966,total,<1,0.02216,0,1
1967,total,<1,0.02078,0,1
1968,total,<1,0.02071,0,1
1969,total,<1,0.02001,0,1
1970,total,<1,0.01854,0,1
1971,total,<1,0.01773,0,1
1972,total,<1,0.01629,0,1
1973,total,<1,0.01557,0,1
1974,total,<1,0.01451,0,1
1975,total,<1,0.01368,0,1
1976,total,<1,0.01272,0,1
1977,total,<1,0.01199,0,1
1978,total,<1,0.01092,0,1
1979,total,<1,0.01045,0,1
1980,total,<1,0.01057,0,1
1981,total,<1,0.01004,0,1
1982,total,<1,0.00966,0,1
1983,total,<1,0.00902,0,1
1984,total,<1,0.00854,0,1
1985,total,<1,0.00853,0,1
1986,total,<1,0.00825,0,1
1987,total,<1,0.00793,0,1
1988,total,<1,0.00800,0,1
1989,total,<1,0.00765,0,1
1990,total,<1,0.00746,0,1
1991,total,<1,0.00737,0,1
1992,total,<1,0.00688,0,1
1993,total,<1,0.00645,0,1
1994,total,<1,0.00600,0,1
1995,total,<1,0.00501,0,1
1996,total,<1,0.00487,0,1
1997,total,<1,0.00479,0,1
1998,total,<1,0.00471,0,1
1999,total,<1,0.00442,0,1
1925,female,1-4,0.01010,1,4
1926,female,1-4,0.01047,1,4
1927,female,1-4,0.00929,1,4
1928,female,1-4,0.00946,1,4
1929,female,1-4,0.00939,1,4
1930,female,1-4,0.00767,1,4
1931,female,1-4,0.00772,1,4
1932,female,1-4,0.00762,1,4
1933,female,1-4,0.00677,1,4
1934,female,1-4,0.00674,1,4
1935,female,1-4,0.00600,1,4
1936,female,1-4,0.00617,1,4
1937,female,1-4,0.00579,1,4
1938,female,1-4,0.00556,1,4
1939,female,1-4,0.00495,1,4
1940,female,1-4,0.00702,1,4
1941,female,1-4,0.00557,1,4
1942,female,1-4,0.00526,1,4
1943,female,1-4,0.00560,1,4
1944,female,1-4,0.00643,1,4
1945,female,1-4,0.00719,1,4
1946,female,1-4,0.00465,1,4
1947,female,1-4,0.00353,1,4
1948,female,1-4,0.00282,1,4
1949,female,1-4,0.00311,1,4
1950,female,1-4,0.00217,1,4
1951,female,1-4,0.00223,1,4
1952,female,1-4,0.00219,1,4
1953,female,1-4,0.00176,1,4
1954,female,1-4,0.00170,1,4
1955,female,1-4,0.00170,1,4
1956,female,1-4,0.00139,1,4
1957,female,1-4,0.00147,1,4
1958,female,1-4,0.00132,1,4
1959,female,1-4,0.00128,1,4
1960,female,1-4,0.00106,1,4
1961,female,1-4,0.00105,1,4
1962,female,1-4,0.00108,1,4
1963,female,1-4,0.00096,1,4
1964,female,1-4,0.00093,1,4
1965,female,1-4,0.00081,1,4
1966,female,1-4,0.00079,1,4
1967,female,1-4,0.00076,1,4
1968,female,1-4,0.00078,1,4
1969,female,1-4,0.00075,1,4
1970,female,1-4,0.00069,1,4
1971,female,1-4,0.00073,1,4
1972,female,1-4,0.00064,1,4
1973,female,1-4,0.00067,1,4
1974,female,1-4,0.00064,1,4
1975,female,1-4,0.00059,1,4
1976,female,1-4,0.00056,1,4
1977,female,1-4,0.00057,1,4
1978,female,1-4,0.00052,1,4
1979,female,1-4,0.00046,1,4
1980,female,1-4,0.00052,1,4
1981,female,1-4,0.00051,1,4
1982,female,1-4,0.00046,1,4
1983,female,1-4,0.00050,1,4
1984,female,1-4,0.00041,1,4
1985,female,1-4,0.00041,1,4
1986,female,1-4,0.00040,1,4
1987,female,1-4,0.00037,1,4
1988,female,1-4,0.00037,1,4
1989,female,1-4,0.00037,1,4
1990,female,1-4,0.00032,1,4
1991,female,1-4,0.00036,1,4
1992,female,1-4,0.00028,1,4
1993,female,1-4,0.00029,1,4
1994,female,1-4,0.00025,1,4
1995,female,1-4,0.00028,1,4
1996,female,1-4,0.00023,1,4
1997,female,1-4,0.00025,1,4
1998,female,1-4,0.00020,1,4
1999,female,1-4,0.00022,1,4
1925,male,1-4,0.01093,1,4
1926,male,1-4,0.01107,1,4
1927,male,1-4,0.00990,1,4
1928,male,1-4,0.01007,1,4
1929,male,1-4,0.01036,1,4
1930,male,1-4,0.00850,1,4
1931,male,1-4,0.00831,1,4
1932,male,1-4,0.00823,1,4
1933,male,1-4,0.00757,1,4
1934,male,1-4,0.00760,1,4
1935,male,1-4,0.00671,1,4
1936,male,1-4,0.00683,1,4
1937,male,1-4,0.00679,1,4
1938,male,1-4,0.00642,1,4
1939,male,1-4,0.00577,1,4
1940,male,1-4,0.00827,1,4
1941,male,1-4,0.00615,1,4
1942,male,1-4,0.00602,1,4
1943,male,1-4,0.00615,1,4
1944,male,1-4,0.00734,1,4
1945,male,1-4,0.00829,1,4
1946,male,1-4,0.00534,1,4
1947,male,1-4,0.00417,1,4
1948,male,1-4,0.00328,1,4
1949,male,1-4,0.00352,1,4
1950,male,1-4,0.00247,1,4
1951,male,1-4,0.00260,1,4
1952,male,1-4,0.00248,1,4
1953,male,1-4,0.00210,1,4
1954,male,1-4,0.00194,1,4
1955,male,1-4,0.00191,1,4
1956,male,1-4,0.00170,1,4
1957,male,1-4,0.00180,1,4
1958,male,1-4,0.00150,1,4
1959,male,1-4,0.00148,1,4
1960,male,1-4,0.00130,1,4
1961,male,1-4,0.00123,1,4
1962,male,1-4,0.00125,1,4
1963,male,1-4,0.00120,1,4
1964,male,1-4,0.00105,1,4
1965,male,1-4,0.00102,1,4
1966,male,1-4,0.00097,1,4
1967,male,1-4,0.00093,1,4
1968,male,1-4,0.00092,1,4
1969,male,1-4,0.00095,1,4
1970,male,1-4,0.00090,1,4
1971,male,1-4,0.00086,1,4
1972,male,1-4,0.00086,1,4
1973,male,1-4,0.00086,1,4
1974,male,1-4,0.00087,1,4
1975,male,1-4,0.00075,1,4
1976,male,1-4,0.00068,1,4
1977,male,1-4,0.00068,1,4
1978,male,1-4,0.00073,1,4
1979,male,1-4,0.00065,1,4
1980,male,1-4,0.00066,1,4
1981,male,1-4,0.00065,1,4
1982,male,1-4,0.00058,1,4
1983,male,1-4,0.00059,1,4
1984,male,1-4,0.00055,1,4
1985,male,1-4,0.00049,1,4
1986,male,1-4,0.00049,1,4
1987,male,1-4,0.00047,1,4
1988,male,1-4,0.00048,1,4
1989,male,1-4,0.00044,1,4
1990,male,1-4,0.00044,1,4
1991,male,1-4,0.00042,1,4
1992,male,1-4,0.00041,1,4
1993,male,1-4,0.00039,1,4
1994,male,1-4,0.00033,1,4
1995,male,1-4,0.00033,1,4
1996,male,1-4,0.00032,1,4
1997,male,1-4,0.00030,1,4
1998,male,1-4,0.00028,1,4
1999,male,1-4,0.00028,1,4
1925,total,1-4,0.01052,1,4
1926,total,1-4,0.01077,1,4
1927,total,1-4,0.00960,1,4
1928,total,1-4,0.00976,1,4
1929,total,1-4,0.00988,1,4
1930,total,1-4,0.00809,1,4
1931,total,1-4,0.00802,1,4
1932,total,1-4,0.00793,1,4
1933,total,1-4,0.00717,1,4
1934,total,1-4,0.00717,1,4
1935,total,1-4,0.00636,1,4
1936,total,1-4,0.00650,1,4
1937,total,1-4,0.00629,1,4
1938,total,1-4,0.00599,1,4
1939,total,1-4,0.00536,1,4
1940,total,1-4,0.00765,1,4
1941,total,1-4,0.00586,1,4
1942,total,1-4,0.00564,1,4
1943,total,1-4,0.00588,1,4
1944,total,1-4,0.00689,1,4
1945,total,1-4,0.00775,1,4
1946,total,1-4,0.00500,1,4
1947,total,1-4,0.00385,1,4
1948,total,1-4,0.00306,1,4
1949,total,1-4,0.00331,1,4
1950,total,1-4,0.00232,1,4
1951,total,1-4,0.00242,1,4
1952,total,1-4,0.00234,1,4
1953,total,1-4,0.00194,1,4
1954,total,1-4,0.00183,1,4
1955,total,1-4,0.00181,1,4
1956,total,1-4,0.00155,1,4
1957,total,1-4,0.00164,1,4
1958,total,1-4,0.00141,1,4
1959,total,1-4,0.00138,1,4
1960,total,1-4,0.00119,1,4
1961,total,1-4,0.00114,1,4
1962,total,1-4,0.00116,1,4
1963,total,1-4,0.00108,1,4
1964,total,1-4,0.00099,1,4
1965,total,1-4,0.00092,1,4
1966,total,1-4,0.00088,1,4
1967,total,1-4,0.00085,1,4
1968,total,1-4,0.00085,1,4
1969,total,1-4,0.00085,1,4
1970,total,1-4,0.00080,1,4
1971,total,1-4,0.00079,1,4
1972,total,1-4,0.00075,1,4
1973,total,1-4,0.00077,1,4
1974,total,1-4,0.00076,1,4
1975,total,1-4,0.00067,1,4
1976,total,1-4,0.00062,1,4
1977,total,1-4,0.00062,1,4
1978,total,1-4,0.00062,1,4
1979,total,1-4,0.00055,1,4
1980,total,1-4,0.00058,1,4
1981,total,1-4,0.00058,1,4
1982,total,1-4,0.00051,1,4
1983,total,1-4,0.00055,1,4
1984,total,1-4,0.00047,1,4
1985,total,1-4,0.00045,1,4
1986,total,1-4,0.00044,1,4
1987,total,1-4,0.00041,1,4
1988,total,1-4,0.00042,1,4
1989,total,1-4,0.00040,1,4
1990,total,1-4,0.00038,1,4
1991,total,1-4,0.00039,1,4
1992,total,1-4,0.00034,1,4
1993,total,1-4,0.00033,1,4
1994,total,1-4,0.00029,1,4
1995,total,1-4,0.00030,1,4
1996,total,1-4,0.00029,1,4
1997,total,1-4,0.00029,1,4
1998,total,1-4,0.00025,1,4
1999,total,1-4,0.00026,1,4
1925,female,5-9,0.00277,5,5
1926,female,5-9,0.00281,5,5
